time,gt_x,gt_y,gt_vx,gt_vy,fused_x,fused_y,fused_vx,fused_vy,lidar_x,lidar_y,radar_x,radar_y
1.150000,48.683320,11.398876,-2.279775,9.736664,48.744117,11.288498,-2.212461,10.070635,48.935287,11.050714,48.583548,11.517186
1.160000,48.660425,11.496220,-2.299244,9.732085,48.744117,11.288498,-2.212461,10.070635,48.935287,11.050714,48.583548,11.517186
1.170000,48.637335,11.593518,-2.318704,9.727467,48.744117,11.288498,-2.212461,10.070635,48.935287,11.050714,48.583548,11.517186
1.180000,48.614051,11.690769,-2.338154,9.722810,48.631774,11.780421,-2.292449,10.022341,48.935287,11.050714,48.516072,11.777948
1.190000,48.590572,11.787974,-2.357595,9.718114,48.631774,11.780421,-2.292449,10.022341,48.935287,11.050714,48.516072,11.777948
1.200000,48.566899,11.885131,-2.377026,9.713380,48.558303,11.996958,-2.335128,10.076142,48.578622,12.051646,48.516072,11.777948
1.210000,48.543031,11.982241,-2.396448,9.708606,48.558303,11.996958,-2.335128,10.076142,48.578622,12.051646,48.516072,11.777948
1.220000,48.518970,12.079303,-2.415861,9.703794,48.558303,11.996958,-2.335128,10.076142,48.578622,12.051646,48.516072,11.777948
1.230000,48.494714,12.176317,-2.435263,9.698943,48.463603,12.294807,-2.510529,10.039527,48.578622,12.051646,48.377561,12.248156
1.240000,48.470265,12.273282,-2.454656,9.694053,48.463603,12.294807,-2.510529,10.039527,48.578622,12.051646,48.377561,12.248156
1.250000,48.445621,12.370198,-2.474040,9.689124,48.463603,12.294807,-2.510529,10.039527,48.578622,12.051646,48.377561,12.248156
1.260000,48.420784,12.467064,-2.493413,9.684157,48.463603,12.294807,-2.510529,10.039527,48.578622,12.051646,48.377561,12.248156
1.270000,48.395753,12.563881,-2.512776,9.679151,48.463603,12.294807,-2.510529,10.039527,48.578622,12.051646,48.377561,12.248156
1.280000,48.370528,12.660647,-2.532129,9.674106,48.317535,12.788602,-2.706201,9.983064,48.578622,12.051646,48.251448,12.656300
1.290000,48.345110,12.757363,-2.551473,9.669022,48.317535,12.788602,-2.706201,9.983064,48.578622,12.051646,48.251448,12.656300
1.300000,48.319499,12.854028,-2.570806,9.663900,48.271506,12.918218,-2.681727,9.812979,48.309698,12.952930,48.251448,12.656300
1.310000,48.293694,12.950641,-2.590128,9.658739,48.271506,12.918218,-2.681727,9.812979,48.309698,12.952930,48.251448,12.656300
1.320000,48.267696,13.047202,-2.609440,9.653539,48.271506,12.918218,-2.681727,9.812979,48.309698,12.952930,48.251448,12.656300
1.330000,48.241505,13.143711,-2.628742,9.648301,48.174353,13.204724,-2.772166,9.783759,48.309698,12.952930,48.119136,13.006446
1.340000,48.215122,13.240168,-2.648034,9.643024,48.174353,13.204724,-2.772166,9.783759,48.309698,12.952930,48.119136,13.006446
1.350000,48.188545,13.336572,-2.667314,9.637709,48.174353,13.204724,-2.772166,9.783759,48.309698,12.952930,48.119136,13.006446
1.360000,48.161775,13.432922,-2.686584,9.632355,48.174353,13.204724,-2.772166,9.783759,48.309698,12.952930,48.119136,13.006446
1.370000,48.134813,13.529219,-2.705844,9.626963,48.174353,13.204724,-2.772166,9.783759,48.309698,12.952930,48.119136,13.006446
